Date,SPX,Qi
2015-01-01,2058.9,100
2015-01-02,2058.2,99.83807745
2015-01-05,2020.58,97.80765506
2015-01-06,2002.61,96.72654505
2015-01-07,2025.9,97.72045795
2015-01-08,2062.14,99.38514017
2015-01-09,2044.81,98.42011991
2015-01-12,2028.26,97.7245796
2015-01-13,2023.03,97.4167793
2015-01-14,2011.27,96.77421059
2015-01-15,1992.67,95.57901891
2015-01-16,2019.42,96.88522553
2015-01-20,2022.55,96.99401941
2015-01-21,2032.12,97.4767082
2015-01-22,2063.15,99.06894875
2015-01-23,2051.82,98.61620899
2015-01-26,2057.09,98.79039602
2015-01-27,2029.55,97.21065682
2015-01-28,2002.16,95.71181366
2015-01-29,2021.25,96.55934289
2015-01-30,1994.99,95.41138928
2015-02-02,2020.85,96.87374433
2015-02-03,2050.03,98.58538098
2015-02-04,2041.51,98.47518076
2015-02-05,2062.52,99.66231322
2015-02-06,2055.47,99.64308282
2015-02-09,2046.74,99.39983173
2015-02-10,2068.59,100.4071745
2015-02-11,2068.53,100.5365133
2015-02-12,2088.48,101.6014886
2015-02-13,2096.99,102.3446905
2015-02-17,2100.34,102.7991078
2015-02-18,2099.68,102.4739433
2015-02-19,2097.45,102.6239668
2015-02-20,2110.3,103.1479405
2015-02-23,2109.66,102.9889354
2015-02-24,2115.48,103.268476
2015-02-25,2113.86,103.0638132
2015-02-26,2110.74,102.7224282
2015-02-27,2104.5,102.3328505
2015-03-02,2117.39,103.2977886
2015-03-03,2107.78,102.9119815
2015-03-04,2098.53,102.4762272
2015-03-05,2101.04,102.5593134
2015-03-06,2071.26,101.4234468
2015-03-09,2079.43,101.7619012
2015-03-10,2044.16,99.95588695
2015-03-11,2040.24,99.83059002
2015-03-12,2065.95,101.0668668
2015-03-13,2053.4,100.4251204
2015-03-16,2081.19,101.5163751
2015-03-17,2074.28,101.1084316
2015-03-18,2099.5,102.3729216
2015-03-19,2089.27,101.4884857
2015-03-20,2108.1,102.6848057
2015-03-23,2104.42,102.4234496
2015-03-24,2091.5,101.6989164
2015-03-25,2061.05,100.176633
2015-03-26,2056.15,100.2467447
2015-03-27,2061.02,100.4443613
2015-03-30,2086.24,101.6853414
2015-03-31,2067.89,100.7217427
2015-04-01,2059.69,100.2346758
2015-04-02,2066.96,100.6885601
2015-04-06,2080.62,101.4237991
2015-04-07,2076.33,101.3893878
2015-04-08,2081.9,101.4449494
2015-04-09,2091.18,102.2424744
2015-04-10,2102.06,103.0111577
2015-04-13,2092.43,102.5033555
2015-04-14,2095.84,102.726472
2015-04-15,2106.63,103.4368662
2015-04-16,2104.99,103.2784546
2015-04-17,2081.18,102.0982365
2015-04-20,2100.4,103.0646286
2015-04-21,2097.29,102.5159223
2015-04-22,2107.96,103.2170975
2015-04-23,2112.93,103.6707847
2015-04-24,2117.69,103.8489301
2015-04-27,2108.92,103.7804345
2015-04-28,2114.76,104.1364677
2015-04-29,2106.85,103.8232993
2015-04-30,2085.51,102.788078
2015-05-01,2108.29,103.8846139
2015-05-04,2114.49,104.1951402
2015-05-05,2089.46,102.952657
2015-05-06,2080.15,102.4290609
2015-05-07,2088,102.7902462
2015-05-08,2116.1,104.2732101
2015-05-11,2105.33,103.7570185
2015-05-12,2099.12,103.4789073
2015-05-13,2098.48,103.417176
2015-05-14,2121.1,104.6077728
2015-05-15,2122.73,104.5764667
2015-05-18,2129.2,104.7805161
2015-05-19,2127.83,104.8104614
2015-05-20,2125.85,104.8247221
2015-05-21,2130.82,105.2026108
2015-05-22,2126.06,104.9973027
2015-05-26,2104.2,103.8193536
2015-05-27,2123.48,104.7694418
2015-05-28,2120.79,104.7214286
2015-05-29,2107.39,103.9513781
2015-06-01,2111.73,104.1987004
2015-06-02,2109.6,104.2241048
2015-06-03,2114.07,104.5193872
2015-06-04,2095.84,103.5540087
2015-06-05,2092.83,103.2761003
2015-06-08,2079.28,102.655538
2015-06-09,2080.15,102.6078948
2015-06-10,2105.2,103.9361095
2015-06-11,2108.86,104.0020086
2015-06-12,2094.11,103.1927881
2015-06-15,2084.43,102.6964891
2015-06-16,2096.29,103.2355207
2015-06-17,2100.44,103.4161437
2015-06-18,2121.24,104.4484949
2015-06-19,2109.99,103.8363652
2015-06-22,2122.85,104.4408336
2015-06-23,2124.2,104.4458201
2015-06-24,2108.58,103.5565309
2015-06-25,2102.31,103.1985405
2015-06-26,2101.49,103.1383733
2015-06-29,2057.64,100.9268689
2015-06-30,2063.11,101.4262744
2015-07-01,2077.42,101.8850989
2015-07-02,2076.78,101.7212309
2015-07-06,2068.76,101.3412767
2015-07-07,2081.34,101.818709
2015-07-08,2046.68,100.0981161
2015-07-09,2051.31,100.3059789
2015-07-10,2076.62,101.4637338
2015-07-13,2099.6,102.6488445
2015-07-14,2108.95,103.2105188
2015-07-15,2107.4,103.2401977
2015-07-16,2124.29,104.3115286
2015-07-17,2126.64,104.7496148
2015-07-20,2128.28,104.8232848
2015-07-21,2119.21,104.3496853
2015-07-22,2114.15,104.2655386
2015-07-23,2102.15,103.6417532
2015-07-24,2079.65,102.0945941
2015-07-27,2067.64,101.6301287
2015-07-28,2093.25,103.1038
2015-07-29,2108.57,103.8387549
2015-07-30,2108.63,103.8907819
2015-07-31,2103.84,103.3391417
2015-08-03,2098.04,102.8866102
2015-08-04,2093.32,102.6959283
2015-08-05,2099.84,102.8904692
2015-08-06,2083.56,102.3247406
2015-08-07,2077.57,101.8657566
2015-08-10,2104.18,103.2069454
2015-08-11,2084.07,102.0825607
2015-08-12,2086.05,102.1865325
2015-08-13,2083.39,101.8803506
2015-08-14,2091.54,102.2707002
2015-08-17,2102.44,102.7250921
2015-08-18,2096.92,102.3667641
2015-08-19,2079.61,101.244248
2015-08-20,2035.73,99.01024024
2015-08-21,1970.89,96.10883172
2015-08-24,1893.21,92.15036975
2015-08-25,1867.61,90.80542678
2015-08-26,1940.51,94.30638212
2015-08-27,1987.66,96.85166451
2015-08-28,1988.87,97.07061977
2015-08-31,1972.18,96.11264603
2015-09-01,1913.85,93.18867785
2015-09-02,1948.86,94.92032123
2015-09-03,1951.13,95.03039589
2015-09-04,1921.22,93.39998683
2015-09-08,1969.41,95.67022198
2015-09-09,1942.04,94.21616135
2015-09-10,1952.29,94.65046407
2015-09-11,1961.05,95.15576171
2015-09-14,1953.03,94.63003397
2015-09-15,1978.09,95.90552498
2015-09-16,1995.31,97.03446904
2015-09-17,1990.2,96.5651914
2015-09-18,1958.03,94.79584844
2015-09-21,1966.97,95.29808407
2015-09-22,1942.74,94.16747809
2015-09-23,1938.76,93.86355882
2015-09-24,1932.24,93.52227862
2015-09-25,1931.34,93.42778995
2015-09-28,1881.77,91.2001258
2015-09-29,1884.09,91.59343434
2015-09-30,1920.03,93.37238553
2015-10-01,1923.82,93.47166653
2015-10-02,1951.36,95.09697619
2015-10-05,1987.05,97.08960657
2015-10-06,1979.92,97.25519719
2015-10-07,1995.83,98.38020856
2015-10-08,2013.43,99.3194794
2015-10-09,2014.89,99.44736365
2015-10-12,2017.46,99.51995615
2015-10-13,2003.69,98.9141375
2015-10-14,1994.24,98.43400555
2015-10-15,2023.86,99.86632167
2015-10-16,2033.11,100.3155727
2015-10-19,2033.66,100.3006044
2015-10-20,2030.77,100.2992192
2015-10-21,2018.94,100.0831642
2015-10-22,2052.51,102.447669
2015-10-23,2075.15,103.3829979
2015-10-26,2071.18,102.8244176
2015-10-27,2065.89,102.6079949
2015-10-28,2090.35,104.4179146
2015-10-29,2089.41,104.2273054
2015-10-30,2079.36,103.683151
2015-11-02,2104.05,105.5523558
2015-11-03,2109.79,105.9959875
2015-11-04,2102.31,105.5967402
2015-11-05,2099.93,105.1141557
2015-11-06,2099.2,105.4909625
2015-11-09,2078.58,104.3739574
2015-11-10,2081.72,104.6091284
2015-11-11,2075,104.1624936
2015-11-12,2045.97,102.695918
2015-11-13,2023.04,101.7491588
2015-11-16,2053.19,103.4065748
2015-11-17,2050.44,103.2767532
2015-11-18,2083.58,104.640154
2015-11-19,2081.24,104.5755262
2015-11-20,2089.17,104.8461499
2015-11-23,2086.59,104.6502651
2015-11-24,2089.14,104.6904274
2015-11-25,2088.87,104.5409411
2015-11-27,2090.11,104.5494058
2015-11-30,2080.41,104.2644723
2015-12-01,2102.63,105.3303739
2015-12-02,2079.51,104.3810004
2015-12-03,2049.62,103.0446021
2015-12-04,2091.69,105.1772408
2015-12-07,2077.07,104.5227929
2015-12-08,2063.59,103.4178389
2015-12-09,2047.62,103.1051892
2015-12-10,2052.23,103.1378666
2015-12-11,2012.37,101.0242295
2015-12-14,2021.94,101.3904111
2015-12-15,2043.41,102.4433491
2015-12-16,2073.07,103.7523532
2015-12-17,2041.89,101.9632013
2015-12-18,2005.55,100.1014157
2015-12-21,2021.15,101.0835473
2015-12-22,2038.97,102.0430424
2015-12-23,2064.29,103.5002895
2015-12-24,2060.99,103.3032345
2015-12-28,2056.5,103.1321709
2015-12-29,2078.36,104.2892296
2015-12-30,2063.36,103.5281
2015-12-31,2043.94,102.7129995
2016-01-04,2012.66,101.2194508
2016-01-05,2016.71,101.4369947
2016-01-06,1990.26,100.1147284
2016-01-07,1943.09,97.71782928
2016-01-08,1922.03,96.49543119
2016-01-11,1923.67,96.669654
2016-01-12,1938.68,97.3913085
2016-01-13,1890.28,95.29774269
2016-01-14,1921.84,96.90137024
2016-01-15,1880.33,94.54961131
2016-01-19,1881.33,94.43299322
2016-01-20,1859.33,93.06242096
2016-01-21,1868.99,93.40613919
2016-01-22,1906.9,95.68235159
2016-01-25,1877.08,94.14417236
2016-01-26,1903.63,95.59541083
2016-01-27,1882.95,94.96913186
2016-01-28,1893.36,95.18941143
2016-01-29,1940.24,97.72079132
2016-02-01,1939.38,97.54609507
2016-02-02,1903.03,95.56787753
2016-02-03,1912.53,96.47283469
2016-02-04,1915.45,96.88036653
2016-02-05,1880.05,95.26092306
2016-02-08,1853.44,94.22129419
2016-02-09,1852.21,94.02297262
2016-02-10,1851.86,93.89621186
2016-02-11,1829.08,92.66447343
2016-02-12,1864.78,94.84088295
2016-02-16,1895.58,96.49829925
2016-02-17,1926.82,98.07838901
2016-02-18,1917.83,97.59288923
2016-02-19,1917.78,97.56197026
2016-02-22,1945.5,99.01924998
2016-02-23,1921.27,97.5437522
2016-02-24,1929.8,98.10161075
2016-02-25,1951.7,99.40650269
2016-02-26,1948.05,99.550681
2016-02-29,1932.23,98.63303231
2016-03-01,1978.35,101.0693694
2016-03-02,1986.45,101.4148337
2016-03-03,1993.4,101.6736173
2016-03-04,1999.99,102.0763296
2016-03-07,2001.76,102.5555789
2016-03-08,1979.26,100.9788107
2016-03-09,1989.26,101.4993323
2016-03-10,1989.57,101.4792523
2016-03-11,2022.19,103.4342669
2016-03-14,2019.64,103.2514009
2016-03-15,2015.93,103.0324506
2016-03-16,2027.22,103.3043743
2016-03-17,2040.59,104.4356426
2016-03-18,2049.58,105.1334323
2016-03-21,2051.6,105.132947
2016-03-22,2049.8,104.8030498
2016-03-23,2036.71,103.9814357
2016-03-24,2035.94,103.8618185
2016-03-28,2037.05,103.9747794
2016-03-29,2055.01,104.5760159
2016-03-30,2063.95,105.3199315
2016-03-31,2059.74,104.9733644
2016-04-01,2072.78,105.4167876
2016-04-04,2066.13,104.8512955
2016-04-05,2045.17,103.909079
2016-04-06,2066.66,104.8666358
2016-04-07,2041.91,103.3235104
2016-04-08,2047.6,103.7704733
2016-04-11,2041.99,103.790903
2016-04-12,2061.72,105.1069828
2016-04-13,2082.42,106.708849
2016-04-14,2082.78,106.9577852
2016-04-15,2080.73,106.6228583
2016-04-18,2094.34,107.354601
2016-04-19,2100.8,108.0620846
2016-04-20,2102.4,108.6910655
2016-04-21,2091.48,108.2706113
2016-04-22,2091.58,108.6162752
2016-04-25,2087.79,108.3081878
2016-04-26,2091.7,108.702235
2016-04-27,2095.15,108.9983882
2016-04-28,2075.81,107.282094
2016-04-29,2065.3,106.4696794
2016-05-02,2081.43,107.1887276
2016-05-03,2063.37,105.9935212
2016-05-04,2051.12,105.0589616
2016-05-05,2050.63,105.0820025
2016-05-06,2057.14,105.4680853
2016-05-09,2058.69,105.2262916
2016-05-10,2084.39,106.6744108
2016-05-11,2064.46,105.551519
2016-05-12,2064.11,105.4497259
2016-05-13,2046.61,104.233156
2016-05-16,2066.66,105.5537086
2016-05-17,2047.21,104.8738344
2016-05-18,2047.63,105.2135024
2016-05-19,2040.04,104.82423
2016-05-20,2052.32,105.6585014
2016-05-23,2048.04,105.5555386
2016-05-24,2076.06,107.0686095
2016-05-25,2090.54,108.020152
2016-05-26,2090.1,107.7573038
2016-05-27,2099.06,108.2012351
2016-05-31,2096.96,107.8468844
2016-06-01,2099.33,107.8783896
2016-06-02,2105.26,107.99242
2016-06-03,2099.13,107.6637574
2016-06-06,2109.41,108.4257264
2016-06-07,2112.13,108.6745535
2016-06-08,2119.12,108.9410428
2016-06-09,2115.48,108.6258027
2016-06-10,2096.07,107.4804671
2016-06-13,2079.06,106.7141291
2016-06-14,2075.32,106.3568961
2016-06-15,2071.5,106.0765358
2016-06-16,2077.99,106.5231309
2016-06-17,2071.22,106.3337062
2016-06-20,2083.25,107.1566513
2016-06-21,2088.9,107.4625799
2016-06-22,2085.45,107.2596136
2016-06-23,2113.32,109.008003
2016-06-24,2037.41,104.2897253
2016-06-27,2000.54,102.1407664
2016-06-28,2036.09,103.9599887
2016-06-29,2070.77,105.9114655
2016-06-30,2098.86,107.387034
2016-07-01,2102.95,107.4595859
2016-07-05,2088.55,106.4780555
2016-07-06,2099.73,107.1993648
2016-07-07,2097.9,107.221742
2016-07-08,2129.9,108.948379
2016-07-11,2137.16,109.3294827
2016-07-12,2152.14,110.2886572
2016-07-13,2152.43,110.1822872
2016-07-14,2163.75,110.8216997
2016-07-15,2161.74,110.8718706
2016-07-18,2166.89,111.0553205
2016-07-19,2163.78,110.8974586
2016-07-20,2173.02,111.5310506
2016-07-21,2165.17,111.1481835
2016-07-22,2175.03,111.2071824
2016-07-25,2168.48,110.6860919
2016-07-26,2169.18,110.8123874
2016-07-27,2166.58,110.9224494
2016-07-28,2170.06,110.9818963
2016-07-29,2173.6,111.2544328
2016-08-01,2170.84,110.9211505
2016-08-02,2157.03,110.2035906
2016-08-03,2163.79,110.8878135
2016-08-04,2164.25,110.873758
2016-08-05,2182.87,112.2684693
2016-08-08,2180.89,112.3054525
2016-08-09,2181.74,112.4137681
2016-08-10,2175.49,112.1780193
2016-08-11,2185.79,112.7442936
2016-08-12,2184.05,112.499182
2016-08-15,2190.15,113.1742781
2016-08-16,2178.15,112.8532584
2016-08-17,2182.22,113.1299704
2016-08-18,2187.02,113.39844
2016-08-19,2183.87,113.1630815
2016-08-22,2182.64,113.0762716
2016-08-23,2186.9,113.265239
2016-08-24,2175.44,112.878107
2016-08-25,2172.47,112.6078014
2016-08-26,2169.04,112.626934
2016-08-29,2180.38,113.197546
2016-08-30,2176.12,113.115056
2016-08-31,2170.95,112.6624929
2016-09-01,2170.86,112.6623686
2016-09-02,2179.98,112.9410285
2016-09-06,2186.48,112.9660116
2016-09-07,2186.16,112.8095565
2016-09-08,2181.3,112.7860127
2016-09-09,2127.81,110.2952139
2016-09-12,2159.04,111.8792694
2016-09-13,2127.02,110.2116793
2016-09-14,2125.77,110.3628909
2016-09-15,2147.26,111.5531289
2016-09-16,2139.16,111.1303549
2016-09-19,2139.12,111.0840865
2016-09-20,2139.76,111.0808495
2016-09-21,2163.12,112.4957635
2016-09-22,2177.18,113.1282511
2016-09-23,2164.69,112.4114949
2016-09-26,2146.1,111.4039728
2016-09-27,2159.93,112.2237544
2016-09-28,2171.37,113.0096213
2016-09-29,2151.13,112.005666
2016-09-30,2168.27,113.295109
2016-10-03,2161.2,112.9552595
2016-10-04,2150.49,112.4610848
2016-10-05,2159.73,113.2375268
2016-10-06,2160.77,113.4714372
2016-10-07,2153.74,112.8922584
2016-10-10,2163.66,113.3930743
2016-10-11,2136.73,111.8652383
2016-10-12,2139.18,111.9599549
2016-10-13,2132.55,111.6104737
2016-10-14,2132.98,111.8942074
2016-10-17,2126.5,111.5536344
2016-10-18,2139.6,112.2764863
2016-10-19,2144.29,112.4272375
2016-10-20,2141.34,112.5826274
2016-10-21,2141.16,112.4684277
2016-10-24,2151.33,112.8773573
2016-10-25,2143.16,112.3415367
2016-10-26,2139.43,112.0228461
2016-10-27,2133.04,112.0709688
2016-10-28,2126.41,111.758991
2016-10-31,2126.15,111.6127255
2016-11-01,2111.72,111.075034
2016-11-02,2097.94,110.3920606
2016-11-03,2088.66,110.4204965
2016-11-04,2085.18,110.3526528
2016-11-07,2131.52,112.8462181
2016-11-08,2139.56,113.1429999
2016-11-09,2163.26,114.9878184
2016-11-10,2167.48,116.1127602
2016-11-11,2164.45,115.9932419
2016-11-14,2164.2,115.7792388
2016-11-15,2180.39,116.7171587
2016-11-16,2176.94,116.5255184
2016-11-17,2187.12,116.9090481
2016-11-18,2181.9,116.7420399
2016-11-21,2198.18,117.2116079
2016-11-22,2202.94,117.1998125
2016-11-23,2204.72,117.7379845
2016-11-25,2213.35,118.1672947
2016-11-28,2201.72,117.343746
2016-11-29,2204.66,117.3310371
2016-11-30,2198.81,117.4162045
2016-12-01,2191.08,117.2502106
2016-12-02,2191.95,117.1304253
2016-12-05,2204.71,117.5637441
2016-12-06,2212.23,117.9090058
2016-12-07,2241.35,119.2728036
2016-12-08,2246.19,119.7619765
2016-12-09,2259.53,120.775505
2016-12-12,2256.96,121.036434
2016-12-13,2271.72,121.8959187
2016-12-14,2253.28,120.8312224
2016-12-15,2262.03,121.3121984
2016-12-16,2258.07,120.9315939
2016-12-19,2262.53,121.2261935
2016-12-20,2270.76,121.7994738
2016-12-21,2265.18,121.3666804
2016-12-22,2260.96,121.1486581
2016-12-23,2263.79,121.326284
2016-12-27,2268.88,121.5213231
2016-12-28,2249.92,120.5166709
2016-12-29,2249.26,120.4942342
2016-12-30,2238.83,120.0957619
2017-01-03,2257.83,121.427718
2017-01-04,2270.75,121.9045055
2017-01-05,2269,121.8046186
2017-01-06,2276.98,122.6239887
2017-01-09,2268.9,122.1408302
2017-01-10,2268.9,122.0171524
2017-01-11,2275.32,122.1253455
2017-01-12,2270.44,121.6490653
2017-01-13,2274.64,121.7436633
2017-01-17,2267.89,121.4283517
2017-01-18,2271.89,121.6717324
2017-01-19,2263.69,121.0413247
2017-01-20,2271.31,121.0283253
2017-01-23,2265.2,120.4445578
2017-01-24,2280.07,121.0090681
2017-01-25,2298.37,121.8204087
2017-01-26,2296.68,121.4666617
2017-01-27,2294.69,121.4531609
2017-01-30,2280.9,120.5992965
2017-01-31,2278.87,120.8934567
2017-02-01,2279.55,121.1481115
2017-02-02,2280.85,120.7727732
2017-02-03,2297.42,121.9898113
2017-02-06,2292.56,121.6954811
2017-02-07,2293.08,121.5986629
2017-02-08,2294.67,121.5244945
2017-02-09,2307.87,122.2591909
2017-02-10,2316.1,122.8399003
2017-02-13,2328.25,123.6175237
2017-02-14,2337.58,124.0664659
2017-02-15,2349.25,124.7369536
2017-02-16,2347.22,124.5051861
2017-02-17,2351.16,124.5854556
2017-02-21,2365.38,125.269013
2017-02-22,2362.82,125.2342633
2017-02-23,2363.81,125.1996792
2017-02-24,2367.34,125.0636482
2017-02-27,2369.75,125.4690812
2017-02-28,2363.64,124.9952382
2017-03-01,2395.96,126.9561094
2017-03-02,2381.92,126.1354229
2017-03-03,2383.12,126.2130375
2017-03-06,2375.31,125.7519768
2017-03-07,2368.39,125.442283
2017-03-08,2362.98,125.0764647
2017-03-09,2364.87,125.2295946
2017-03-10,2372.6,125.6296958
2017-03-13,2373.47,125.4597482
2017-03-14,2365.45,124.8518584
2017-03-15,2385.26,125.7202099
2017-03-16,2381.38,125.4318068
2017-03-17,2378.25,124.9676088
2017-03-20,2373.47,124.890477
2017-03-21,2344.02,123.573607
2017-03-22,2348.45,123.5173987
2017-03-23,2345.96,123.4866294
2017-03-24,2343.98,123.2439515
2017-03-27,2341.59,123.0312715
2017-03-28,2358.57,124.0299932
2017-03-29,2361.13,124.0965932
2017-03-30,2368.06,124.6573643
2017-03-31,2362.72,124.2735939
2017-04-03,2358.84,124.1298082
2017-04-04,2360.16,124.1551132
2017-04-05,2352.95,123.7669144
2017-04-06,2357.49,124.026471
2017-04-07,2355.54,123.9876286
2017-04-10,2357.16,124.040519
2017-04-11,2353.78,124.0186731
2017-04-12,2344.93,123.4186075
2017-04-13,2328.95,122.4114302
2017-04-17,2349.01,123.481477
2017-04-18,2342.19,123.1339636
2017-04-19,2338.17,122.6534871
2017-04-20,2355.84,123.3696306
2017-04-21,2348.69,122.9027649
2017-04-24,2374.15,124.2785499
2017-04-25,2388.61,125.1729829
2017-04-26,2387.45,124.9904175
2017-04-27,2388.77,124.9643158
2017-04-28,2384.2,124.7818367
2017-05-01,2388.33,124.9092372
2017-05-02,2391.17,124.8308535
2017-05-03,2388.13,124.7821655
2017-05-04,2389.52,124.8875619
2017-05-05,2399.29,125.1897204
2017-05-08,2399.38,125.1832839
2017-05-09,2396.92,124.9693091
2017-05-10,2399.63,125.1058575
2017-05-11,2394.44,124.8939858
2017-05-12,2390.9,124.630223
2017-05-15,2402.32,125.4346295
2017-05-16,2400.67,125.3554222
2017-05-17,2357.03,123.0427227
2017-05-18,2365.72,123.3737999
2017-05-19,2381.73,124.3417327
2017-05-22,2394.02,124.7198195
2017-05-23,2398.42,124.997255
2017-05-24,2404.39,125.2745337
2017-05-25,2415.07,125.7561288
2017-05-26,2415.82,125.8575495
2017-05-30,2412.91,125.619601
2017-05-31,2411.8,125.6283153
2017-06-01,2430.06,126.5147341
2017-06-02,2439.07,127.028457
2017-06-05,2436.1,126.8547483
2017-06-06,2429.33,126.5373141
2017-06-07,2433.14,126.7443867
2017-06-08,2433.79,127.0077821
2017-06-09,2431.77,127.3491207
2017-06-12,2429.39,127.2580281
2017-06-13,2440.35,127.8105345
2017-06-14,2437.92,127.5740701
2017-06-15,2432.46,127.4579429
2017-06-16,2433.15,127.589286
2017-06-19,2453.46,128.7772775
2017-06-20,2437.03,128.0140612
2017-06-21,2435.61,127.718475
2017-06-22,2434.5,127.6932683
2017-06-23,2438.3,127.6581457
2017-06-26,2439.07,127.8274029
2017-06-27,2419.38,127.0336083
2017-06-28,2440.69,128.1925685
2017-06-29,2419.7,127.2704408
2017-06-30,2423.41,127.3726371
2017-07-03,2429.01,128.0285305
2017-07-05,2432.54,128.1838834
2017-07-06,2409.75,127.1540657
2017-07-07,2425.18,127.8478109
2017-07-10,2427.43,128.0592381
2017-07-11,2425.53,127.8635309
2017-07-12,2443.25,128.6848914
2017-07-13,2447.83,128.9031596
2017-07-14,2459.27,129.6115962
2017-07-17,2459.14,129.3153683
2017-07-18,2460.61,129.3189473
2017-07-19,2473.83,130.2050967
2017-07-20,2473.45,130.2745335
2017-07-21,2472.54,130.1485879
2017-07-24,2469.91,130.1319855
2017-07-25,2477.13,130.4210435
2017-07-26,2477.83,130.3023237
2017-07-27,2475.42,130.026374
2017-07-28,2472.1,130.2624545
2017-07-31,2470.3,130.2803108
2017-08-01,2476.35,130.7598315
2017-08-02,2477.57,131.0379352
2017-08-03,2472.16,130.8246911
2017-08-04,2476.83,131.0910225
2017-08-07,2480.91,131.1541838
2017-08-08,2474.92,130.8887995
2017-08-09,2474.02,130.7551702
2017-08-10,2438.21,128.8131338
2017-08-11,2441.32,128.8594605
2017-08-14,2465.84,130.0668559
2017-08-15,2464.61,130.1036832
2017-08-16,2468.11,130.5115562
2017-08-17,2430.01,128.4963644
2017-08-18,2425.55,128.0655504
2017-08-21,2428.37,128.0711796
2017-08-22,2452.51,129.4024256
2017-08-23,2444.04,129.0279051
2017-08-24,2438.97,128.7864026
2017-08-25,2443.05,129.0438038
2017-08-28,2444.24,129.1499776
2017-08-29,2446.3,129.4698624
2017-08-30,2457.59,130.0263465
2017-08-31,2471.65,130.8554976
2017-09-01,2476.55,131.1280902
2017-09-05,2457.85,130.2956284
2017-09-06,2465.54,130.8751849
2017-09-07,2465.1,130.9374148
2017-09-08,2461.43,130.4861069
2017-09-11,2488.11,131.9667068
2017-09-12,2496.48,132.7688771
2017-09-13,2498.37,132.8370785
2017-09-14,2495.62,132.9316318
2017-09-15,2500.23,133.3528598
2017-09-18,2503.87,133.8691367
2017-09-19,2506.65,134.0706741
2017-09-20,2508.24,133.9564069
2017-09-21,2500.6,133.5630226
2017-09-22,2502.22,133.7932173
2017-09-25,2496.66,133.7697339
2017-09-26,2496.84,133.7493816
2017-09-27,2507.04,134.2121
2017-09-28,2510.06,134.4859354
2017-09-29,2519.36,134.9860642
2017-10-02,2529.12,135.6155528
2017-10-03,2534.58,135.956485
2017-10-04,2537.74,136.0901981
2017-10-05,2552.07,136.6699907
2017-10-06,2549.33,136.4442265
2017-10-09,2544.73,136.3386683
2017-10-10,2550.64,136.872627
2017-10-11,2555.24,136.8562378
2017-10-12,2550.93,136.7784778
2017-10-13,2553.17,136.7809623
2017-10-16,2557.64,137.0909609
2017-10-17,2559.36,137.1623676
2017-10-18,2561.26,137.5288098
2017-10-19,2562.1,137.2876336
2017-10-20,2575.21,137.9662837
2017-10-23,2564.98,137.6111351
2017-10-24,2569.13,138.045219
2017-10-25,2557.15,137.464264
2017-10-26,2560.4,137.2071027
2017-10-27,2581.07,137.6841692
2017-10-30,2572.83,137.2914261
2017-10-31,2575.26,137.5379743
2017-11-01,2579.36,137.7964075
2017-11-02,2579.85,138.1617552
2017-11-03,2587.84,138.5521847
2017-11-06,2591.13,138.7406682
2017-11-07,2590.64,138.7201291
2017-11-08,2594.38,138.8006309
2017-11-09,2584.62,138.3100014
2017-11-10,2582.3,138.2458047
2017-11-13,2584.84,138.2715626
2017-11-14,2578.87,137.7057375
2017-11-15,2564.62,136.7955007
2017-11-16,2585.64,138.1258341
2017-11-17,2578.85,137.6182965
2017-11-20,2582.14,137.7293304
2017-11-21,2599.03,138.8147014
2017-11-22,2597.08,138.5644924
2017-11-24,2602.42,138.661311
2017-11-27,2601.42,138.437845
2017-11-28,2627.04,139.7667092
2017-11-29,2626.07,139.6809366
2017-11-30,2647.58,140.9758096
2017-12-01,2642.22,140.9003863
2017-12-04,2639.44,140.5625987
2017-12-05,2629.57,140.1449394
2017-12-06,2629.27,139.9320713
2017-12-07,2636.98,140.2800878
2017-12-08,2651.5,140.9540109
2017-12-11,2659.99,141.7575795
2017-12-12,2664.11,142.0864366
2017-12-13,2662.85,141.9065863
2017-12-14,2652.01,141.3540648
2017-12-15,2675.81,142.7852582
2017-12-18,2690.16,143.6552959
2017-12-19,2681.47,143.528504
2017-12-20,2679.25,143.4209734
2017-12-21,2684.57,144.1384279
2017-12-22,2683.34,143.9059713
2017-12-26,2680.5,143.7281654
2017-12-27,2682.62,143.8745307
2017-12-28,2687.54,144.0798591
2017-12-29,2673.61,143.3662013
2018-01-02,2695.81,145.0062146
2018-01-03,2713.06,146.1897564
2018-01-04,2723.99,147.0790918
2018-01-05,2743.15,148.138428
2018-01-08,2747.71,148.364633
2018-01-09,2751.29,148.6961035
2018-01-10,2748.23,148.6914326
2018-01-11,2767.56,149.7560963
2018-01-12,2786.24,151.0861692
2018-01-16,2776.42,150.3276567
2018-01-17,2802.56,152.0651612
2018-01-18,2798.03,151.8165828
2018-01-19,2810.3,152.6310088
2018-01-22,2832.97,153.7422771
2018-01-23,2839.13,153.6926511
2018-01-24,2837.54,153.8754656
2018-01-25,2839.25,153.87004
2018-01-26,2872.87,155.8229408
2018-01-29,2853.53,154.814889
2018-01-30,2822.43,152.6501398
2018-01-31,2823.81,152.3004798
2018-02-01,2821.98,152.4075149
2018-02-02,2762.13,149.0573493
2018-02-05,2648.94,142.2738533
2018-02-06,2695.14,144.7149537
